version,use_good_ori_only,numerical_preprocess_normalization,numerical_preprocess_num_nearest_neighbor,image_preprocess_image_size,image_preprocess_normalization,image_preprocess_augmentation,image_preprocess_mask_dilation,dfu_classes,attention_type,encoder_filters,encoder_kernel_size,encoder_dropout_prob,encoder_normalization,num_group_norm,num_conv,ds_stride,imag_fcn,imag_dropout_prob,clin_fcn,clin_dropout_prob,mixed_fcn,mixed_dropout_prob,loss_name,class_weight,lr,batch_size,epoch_size
hs_1024,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1025,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1026,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1027,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1028,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1029,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1030,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1031,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1032,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1033,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1034,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1035,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1036,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1037,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1038,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1039,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1040,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1041,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1042,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1043,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1044,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1045,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1046,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1047,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1048,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1049,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1050,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1051,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1052,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1053,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1054,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1055,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1056,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1057,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1058,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1059,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1060,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1061,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1062,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1063,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1064,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1065,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1066,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1067,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1068,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1069,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1070,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1071,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1072,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1073,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1074,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1075,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1076,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1077,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1078,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1079,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1080,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1081,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1082,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1083,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1084,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1085,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1086,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1087,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1088,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1089,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1090,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1091,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1092,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1093,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1094,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1095,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1096,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1097,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1098,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1099,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1100,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1101,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1102,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1103,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1104,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,4,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1105,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1106,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1107,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1108,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1109,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1110,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1111,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1112,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1113,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1114,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1115,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1116,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1117,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1118,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1119,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1120,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1121,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1122,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1123,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1124,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1125,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1126,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1127,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1128,True,standard,5,"[700, 700]",standard_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,8,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1129,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1130,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1131,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1132,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1133,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1134,True,standard,5,"[700, 700]",min_max_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1135,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1136,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1137,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1138,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1139,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1140,True,standard,5,"[700, 700]",min_max_global,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 4.0]",1e-05,8,30
hs_1141,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[64],0.25,"[64, 32]",0.25,[32],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1142,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[128],0.25,"[64, 32]",0.25,[64],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
hs_1143,True,standard,5,"[700, 700]",standard_local,,0,2,1,"[16, 32, 64, 128]",3,0.25,group,16,1,2,[256],0.25,"[64, 32]",0.25,[128],0.25,weighted_CE,"[1.0, 2.0]",1e-05,8,30
